2802240,8976,assets/ramrom/e/ramrom_Dam_1.bin,0,1
2811216,19888,assets/ramrom/e/ramrom_Dam_2.bin,0,1
2831104,12944,assets/ramrom/e/ramrom_Facility_1.bin,0,1
2844048,13696,assets/ramrom/e/ramrom_Facility_2.bin,0,1
2857744,13632,assets/ramrom/e/ramrom_Facility_3.bin,0,1
2871376,9968,assets/ramrom/e/ramrom_Runway_1.bin,0,1
2881344,27600,assets/ramrom/e/ramrom_Runway_2.bin,0,1
2908944,20688,assets/ramrom/e/ramrom_BunkerI_1.bin,0,1
2929632,17440,assets/ramrom/e/ramrom_BunkerI_2.bin,0,1
2947072,9472,assets/ramrom/e/ramrom_Silo_1.bin,0,1
2956544,13392,assets/ramrom/e/ramrom_Silo_2.bin,0,1
2969936,10816,assets/ramrom/e/ramrom_Frigate_1.bin,0,1
2980752,8224,assets/ramrom/e/ramrom_Frigate_2.bin,0,1
2988976,11392,assets/ramrom/e/ramrom_Train.bin,0,1
1148512,46848,assets/ge007.e.118660.jfont_chardata.bin,0,0
9000160,11680,assets/obseg/setup/e/Ump_setuparchZ,1,1
9030672,2400,assets/obseg/setup/e/UsetupcradZ,1,1
9168656,9040,assets/obseg/setup/e/UsetupdestZ,1,1
9177696,14096,assets/obseg/setup/e/UsetupjunZ,1,1
9191792,1520,assets/obseg/setup/e/UsetuplenZ,1,1
9262032,10944,assets/obseg/setup/e/UsetupsiloZ,1,1
9272976,10192,assets/obseg/setup/e/UsetupstatueZ,1,1
9283168,12864,assets/obseg/setup/e/UsetuptraZ,1,1
9296032,16,assets/obseg/text/e/LameE,1,1
9296048,16,assets/obseg/text/e/LameJ,1,1
9296064,16,assets/obseg/text/e/LameP,1,1
9296080,1584,assets/obseg/text/e/LarchE,1,1
9297664,1632,assets/obseg/text/e/LarchJ,1,1
9299296,1584,assets/obseg/text/e/LarchP,1,1
9300880,1488,assets/obseg/text/e/LarecE,1,1
9302368,1440,assets/obseg/text/e/LarecJ,1,1
9303808,1488,assets/obseg/text/e/LarecP,1,1
9305296,1696,assets/obseg/text/e/LarkE,1,1
9306992,1680,assets/obseg/text/e/LarkJ,1,1
9308672,1696,assets/obseg/text/e/LarkP,1,1
9310368,16,assets/obseg/text/e/LashE,1,1
9310384,16,assets/obseg/text/e/LashJ,1,1
9310400,16,assets/obseg/text/e/LashP,1,1
9310416,1088,assets/obseg/text/e/LaztE,1,1
9311504,1104,assets/obseg/text/e/LaztJ,1,1
9312608,1088,assets/obseg/text/e/LaztP,1,1
9313696,16,assets/obseg/text/e/LcatE,1,1
9313712,16,assets/obseg/text/e/LcatJ,1,1
9313728,16,assets/obseg/text/e/LcatP,1,1
9313744,1024,assets/obseg/text/e/LcaveE,1,1
9314768,1120,assets/obseg/text/e/LcaveJ,1,1
9315888,1024,assets/obseg/text/e/LcaveP,1,1
9316912,1232,assets/obseg/text/e/LcradE,1,1
9318144,1184,assets/obseg/text/e/LcradJ,1,1
9319328,1232,assets/obseg/text/e/LcradP,1,1
9320560,592,assets/obseg/text/e/LcrypE,1,1
9321152,672,assets/obseg/text/e/LcrypJ,1,1
9321824,592,assets/obseg/text/e/LcrypP,1,1
9322416,1104,assets/obseg/text/e/LdamE,1,1
9323520,1104,assets/obseg/text/e/LdamJ,1,1
9324624,1104,assets/obseg/text/e/LdamP,1,1
9325728,880,assets/obseg/text/e/LdepoE,1,1
9326608,816,assets/obseg/text/e/LdepoJ,1,1
9327424,880,assets/obseg/text/e/LdepoP,1,1
9328304,1184,assets/obseg/text/e/LdestE,1,1
9329488,1120,assets/obseg/text/e/LdestJ,1,1
9330608,1184,assets/obseg/text/e/LdestP,1,1
9331792,16,assets/obseg/text/e/LdishE,1,1
9331808,16,assets/obseg/text/e/LdishJ,1,1
9331824,16,assets/obseg/text/e/LdishP,1,1
9331840,16,assets/obseg/text/e/LearE,1,1
9331856,16,assets/obseg/text/e/LearJ,1,1
9331872,16,assets/obseg/text/e/LearP,1,1
9331888,16,assets/obseg/text/e/LeldE,1,1
9331904,16,assets/obseg/text/e/LeldJ,1,1
9331920,16,assets/obseg/text/e/LeldP,1,1
9331936,1824,assets/obseg/text/e/LgunE,1,1
9333760,1856,assets/obseg/text/e/LgunJ,1,1
9335616,1824,assets/obseg/text/e/LgunP,1,1
9337440,16,assets/obseg/text/e/LimpE,1,1
9337456,16,assets/obseg/text/e/LimpJ,1,1
9337472,16,assets/obseg/text/e/LimpP,1,1
9337488,1312,assets/obseg/text/e/LjunE,1,1
9338800,1328,assets/obseg/text/e/LjunJ,1,1
9340128,1312,assets/obseg/text/e/LjunP,1,1
9341440,16,assets/obseg/text/e/LleeE,1,1
9341456,16,assets/obseg/text/e/LleeJ,1,1
9341472,16,assets/obseg/text/e/LleeP,1,1
9341488,1712,assets/obseg/text/e/LlenE,1,1
9343200,1824,assets/obseg/text/e/LlenJ,1,1
9345024,1712,assets/obseg/text/e/LlenP,1,1
9346736,16,assets/obseg/text/e/LlipE,1,1
9346752,16,assets/obseg/text/e/LlipJ,1,1
9346768,16,assets/obseg/text/e/LlipP,1,1
9346784,16,assets/obseg/text/e/LlueE,1,1
9346800,16,assets/obseg/text/e/LlueJ,1,1
9346816,16,assets/obseg/text/e/LlueP,1,1
9346832,688,assets/obseg/text/e/LmiscE,1,1
9347520,704,assets/obseg/text/e/LmiscJ,1,1
9348224,688,assets/obseg/text/e/LmiscP,1,1
9348912,416,assets/obseg/text/e/LmpmenuE,1,1
9349328,416,assets/obseg/text/e/LmpmenuJ,1,1
